Frame,PWM,Meta,Sector,Tiempo,Dif tiempo,Pos front X,Pos front Y,Dist puntos,Derrapo,Dist derrape,Pos back X,Pos back Y
153,55,0,0,1690283346968.376,40.906982421875,205.0,287.5,10.012,0,0.0,236.5,286.5
154,55,0,0,1690283346999.605,31.22900390625,196.0,288.0,9.014,0,0.41602514716890293,226.5,286.5
155,55,0,0,1690283347026.668,27.06298828125,186.0,288.0,10.0,0,0.0,216.5,287.0
156,55,0,0,1690283347063.023,36.35498046875,176.0,288.0,10.0,0,0.09987523388781143,207.0,287.5
157,55,0,0,1690283347095.882,32.859130859375,166.0,288.5,10.012,0,0.44376015698020377,197.0,287.5
158,55,0,0,1690283347128.213,32.330810546875,156.5,289.0,9.513,0,0.5,188.0,287.5
159,55,0,0,1690283347163.528,35.315185546875,148.0,289.0,8.5,0,0.0,178.5,288.0
160,55,0,4,1690283347195.218,31.68994140625,138.0,289.0,10.0,0,0.14981285083165968,169.0,288.5
161,55,0,0,1690283347231.023,35.804931640625,129.0,288.5,9.014,0,0.36791183185933074,159.0,288.5
162,55,0,0,1690283347266.875,35.85205078125,119.5,287.5,9.552,0,0.5,151.0,288.5
163,55,0,0,1690283347299.518,32.64306640625,111.0,285.5,8.732,0,0.5,142.5,288.5
164,55,0,0,1690283347331.64,32.121826171875,103.5,283.5,7.762,0,0.1664100588675845,135.0,289.0
165,55,0,0,1690283347366.906,35.26611328125,97.0,280.0,7.382,0,0.1570271767770656,127.5,288.5
166,55,0,0,1690283347397.168,30.261962890625,89.5,277.0,8.078,0,0.10468478451806208,120.5,287.5
167,55,0,0,1690283347428.931,31.762939453125,83.5,273.5,6.946,0,0.5725983343138715,113.5,285.5
168,55,0,0,1690283347467.099,38.168212890625,78.0,270.0,6.519,0,1.0306506022413258,107.5,283.5
169,55,0,0,1690283347499.559,32.4599609375,73.0,265.5,6.727,0,0.8127425537743089,101.5,281.5
170,55,0,0,1690283347526.973,27.413818359375,69.0,262.0,5.315,0,0.9284766908852804,97.0,279.0
171,55,0,0,1690283347567.211,40.238037109375,65.0,258.5,5.315,0,1.0213243599737747,91.0,276.5
172,55,0,0,1690283347595.398,28.18701171875,61.0,254.5,5.657,0,1.7635485893342904,87.0,273.5
173,55,0,0,1690283347631.083,35.68505859375,57.5,250.5,5.315,0,1.1504474832710818,82.5,271.5
174,55,0,0,1690283347664.344,33.260986328125,55.0,246.5,4.717,0,1.4494235851819615,78.5,268.5
175,55,0,0,1690283347695.341,30.9970703125,52.0,242.5,5.0,0,1.0034470974336522,74.5,265.5
176,55,0,0,1690283347727.533,32.19189453125,49.5,238.5,4.717,0,0.9407208683835893,71.0,262.5
177,55,0,0,1690283347763.547,36.01416015625,47.5,235.5,3.606,0,0.5173964776109639,67.5,260.0
178,55,0,0,1690283347795.211,31.663818359375,46.0,231.5,4.272,0,1.0606601717798212,65.0,257.0
179,55,0,0,1690283347827.1,31.88916015625,44.0,227.5,4.472,0,0.7071067811865476,62.0,254.5
180,55,0,0,1690283347863.991,36.890869140625,42.0,224.5,3.606,0,0.799612738126063,59.0,251.0
181,55,0,0,1690283347895.843,31.85205078125,41.0,220.5,4.123,0,0.741998516004455,56.5,247.5
182,55,0,0,1690283347927.331,31.488037109375,39.5,216.0,4.743,0,0.6999999999999943,54.0,244.0
183,55,0,0,1690283347963.619,36.287841796875,38.0,211.5,4.743,0,0.635998728003819,51.5,240.5
184,55,0,0,1690283347995.454,31.835205078125,37.5,207.5,4.031,0,0.6933752452815404,49.0,236.5
185,55,0,0,1690283348027.261,31.806884765625,36.0,202.5,5.22,0,0.3511234415883884,46.0,232.5
186,55,0,0,1690283348063.564,36.302978515625,36.0,198.0,4.5,0,0.22360679774997896,44.0,228.0
187,55,0,0,1690283348095.819,32.255126953125,36.0,192.5,5.5,0,0.36380343755449945,42.0,223.0
188,55,0,0,1690283348131.027,35.2080078125,35.0,187.5,5.099,0,0.31622776601683344,40.0,218.5
189,55,0,0,1690283348163.951,32.923828125,35.0,182.0,5.5,0,0.47434164902526144,39.0,213.0
190,55,0,0,1690283348195.698,31.7470703125,36.0,176.5,5.59,0,0.1436739427831727,37.5,207.0
191,55,0,0,1690283348231.248,35.550048828125,36.5,170.0,6.519,0,0.0,36.0,201.5
192,55,0,0,1690283348263.983,32.73486328125,38.0,164.0,6.185,0,0.0,36.0,195.5
193,55,0,0,1690283348296.089,32.106201171875,39.0,157.5,6.576,0,0.29417420270728023,35.5,188.5
194,55,0,0,1690283348327.841,31.751953125,42.0,150.5,7.616,0,0.4919349550499544,35.5,182.0
195,55,0,0,1690283348363.423,35.58203125,44.0,144.5,6.325,0,0.11504474832710719,36.0,175.0
196,55,0,0,1690283348399.165,35.741943359375,46.0,137.0,7.762,0,0.9701425001453319,36.0,168.0
197,55,0,0,1690283348430.933,31.76806640625,51.0,131.0,7.81,0,0.6082287370157629,38.0,160.0
198,55,0,0,1690283348466.988,36.054931640625,55.0,124.5,7.632,0,1.0504514628777832,40.0,152.5
199,55,0,0,1690283348498.91,31.921875,59.0,118.0,7.632,0,1.739252713092611,42.0,145.0
200,55,0,0,1690283348527.704,28.794189453125,65.0,113.0,7.81,0,0.25766265056033144,46.0,138.0
201,55,0,0,1690283348563.987,36.282958984375,71.0,107.5,8.139,0,0.7682212795973832,50.0,131.0
202,55,0,0,1690283348595.374,31.386962890625,77.0,102.5,7.81,0,0.8516583167045434,54.0,124.5
203,55,0,0,1690283348626.996,31.6220703125,83.0,98.5,7.211,0,0.3200921998322445,59.5,118.0
204,55,0,0,1690283348664.684,37.68798828125,91.0,94.5,8.944,0,0.7371541402007397,65.0,112.0
205,55,0,0,1690283348698.455,33.77099609375,98.0,91.0,7.826,0,0.38411063979869703,71.0,107.0
206,55,0,0,1690283348727.049,28.593994140625,106.0,89.0,8.246,0,0.0,77.0,102.5
207,55,0,0,1690283348765.415,38.365966796875,114.0,88.0,8.062,0,0.6708203932499306,84.5,98.5
208,55,0,0,1690283348796.504,31.0888671875,121.0,87.0,7.071,0,0.0,91.0,94.5
209,55,0,0,1690283348830.379,33.875,129.0,86.0,8.062,0,0.7276068751089955,99.0,91.5
210,55,0,0,1690283348862.995,32.6162109375,137.0,86.0,8.0,0,0.12126781251817338,105.5,89.0
211,55,0,1,1690283348896.415,33.419921875,145.0,86.0,8.0,0,1.1163126113028727,113.0,87.0
212,55,0,0,1690283348929.026,32.61083984375,153.0,87.0,8.062,0,1.4884168150704962,121.0,85.5
213,55,0,0,1690283348963.19,34.1640625,161.0,87.0,8.0,0,0.5,129.0,85.5
214,55,0,0,1690283348999.494,36.303955078125,169.0,86.5,8.016,0,0.0,136.0,86.0
215,55,0,0,1690283349027.491,27.9970703125,177.0,86.5,8.0,0,0.0,144.0,86.0
216,55,0,0,1690283349062.517,35.026123046875,184.5,87.0,7.517,0,0.8062257748298515,151.5,86.0
217,55,0,0,1690283349096.229,33.7119140625,192.0,87.0,7.5,0,0.5,159.0,86.5
218,55,0,0,1690283349127.768,31.5390625,200.0,87.0,8.0,0,0.3742697169310814,167.0,87.0
219,55,0,0,1690283349159.702,31.933837890625,208.5,87.0,8.5,0,0.5,176.5,87.0
220,55,0,0,1690283349200.184,40.482177734375,217.0,87.0,8.5,0,0.0,185.0,87.0
221,55,0,0,1690283349231.566,31.3818359375,226.0,87.0,9.0,0,0.0,192.5,87.0
